,Dothideomycetes,Sordariomycetes,Unclassified,Tremellomycetes,Leotiomycetes,Eurotiomycetes,Lecanoromycetes,Taphrinomycetes,Pezizomycetes,Agaricomycetes,Microbotryomycetes,Eudicotyledonae,Saccharomycetes,Arthoniomycetes,Basidiobolomycetes,Cystobasidiomycetes,Lichinomycetes,Atractiellomycetes,Orbiliomycetes,Wallemiomycetes,Mortierellomycetes,Archaeorhizomycetes,Agaricostilbomycetes,Sareomycetes,Blastocladiomycetes,Mucoromycetes,Candelariomycetes,Calcarisporiellomycetes,Xylonomycetes,Glomeromycetes,Schizosaccharomycetes,Myxogastrea,Monocotyledonae,Tritirachiomycetes,Spiculogloeomycetes,Pucciniomycetes,Polypodiopsida,Geoglossomycetes,Chromadorea,Rhizophlyctidomycetes
SL1748,79.49957106090935,0.077209036316843,7.8267086073777525,10.80640549042036,0.0,0.16299685444666856,0.008578781812982557,0.0,0.16585644838432942,0.6977409207892479,0.26594223620245927,0.0,0.04003431512725193,0.0028595939376608523,0.0,0.0,0.44609665427509293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1749,76.55344494526723,0.008048937540244688,18.686949989268083,2.4012663661729987,0.0,0.6734277742004722,0.016097875080489377,0.0,0.0,0.11268512556342562,0.0,0.0026829791800815628,0.0,1.5400300493668169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0053659583601631256,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1750,2.5139664804469275,88.15642458100558,5.977653631284916,0.39106145251396646,0.0,0.74487895716946,0.0186219739292365,0.0,0.0,0.8379888268156425,0.055865921787709494,0.0,0.8007448789571695,0.0,0.0,0.0186219739292365,0.0,0.0,0.0,0.48417132216014896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1751,14.285714285714286,0.0,77.14285714285714,2.857142857142857,0.0,0.0,0.0,2.857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1752,84.833153476378,0.18920017378386333,4.75803399997197,0.0,0.001401482768769358,0.36858996818634115,0.23124465684694406,2.4329740865836054,0.5395708659762029,1.2571300435861141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.388701245918181,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1753,66.52471167790797,0.2762367348817937,9.493335788770978,6.015054902051058,0.2946525172072466,3.9294675536935153,2.3710319744020625,0.0,0.4028452383692825,7.520545107156833,0.0,1.0496995925508161,0.0,0.7550470753435694,0.0,0.0,0.8632397965056053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49262217720586543,0.0,0.0,0.0,0.0,0.01150986395340807,0.0,0.0
SL1754,83.75034828643076,1.28169406519922,11.008637503482865,2.1955976595151854,0.0027862914460852605,1.198105321816662,0.0,0.0,0.0,0.14210086375034828,0.0,0.0,0.0027862914460852605,0.0,0.0,0.005572582892170521,0.0,0.0,0.0,0.0,0.0,0.0,0.0027862914460852605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4095848425745333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1755,63.416602939926925,10.973744583227122,8.951482708811284,0.13595037811198912,0.00424844931599966,2.952672274619764,0.01699379726399864,0.0,0.19542866853598437,0.6160251508199507,2.0137649757838387,0.0,0.23791316169598098,0.0,0.0,0.0,0.13595037811198912,0.0,8.87501062112329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.474211912651882,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1756,70.22962662636836,0.5344439939552541,17.408130920349414,0.7482215915373558,0.0,3.711621392503041,0.0,0.00737164129593454,0.0,3.9659430172127825,0.05528730971950905,0.0,0.02211492388780362,3.1476908333640483,0.0,0.0,0.16954774980649442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1757,12.934272300469484,0.3542466922748613,8.162612035851472,0.019206145966709345,0.0,1.6538625693555271,67.37729406743492,0.0,0.40546308151941957,7.4925309432351686,0.29022620571916347,0.0,0.0,0.0,0.012804097311139564,0.7874519846350833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02560819462227913,0.0,0.4844216816047802,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1758,52.181838897117466,0.6636664008203258,12.24792070183434,0.17659792639854163,0.0,25.341802438190726,1.6007747521932323,0.6836048763814515,0.0,3.5063233451065283,0.0,0.0,0.13102426797311154,0.0,0.0,0.14526603623105844,0.0,0.5582773157115187,0.8345676199156887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9283354221260112,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1759,9.539100868908198,0.7744616547034379,82.77295051001133,1.8196700667422239,0.0,0.7429794736179323,0.8815010703941569,0.0,0.5037148973680896,1.309658733157033,0.13852159677622466,0.0,0.0,0.0,0.0,0.0,1.0011333585190783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006296436217101121,0.0,0.0,0.0,0.0,0.0,0.0,0.5100113335851908,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1760,19.16165213475787,0.24970322158090794,69.90871505178272,4.732080723729993,0.008186990871505179,0.020467477178762947,0.004093495435752589,0.0,0.036841458921773304,4.8630725776740755,0.0,0.0,0.0,0.032747963486020715,0.0,0.8146055917147652,0.16783331286585615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1761,70.01062981663566,1.2622907254849853,15.213925059792718,0.45841084241296837,0.0,6.158650013287271,0.006643635397289397,0.0,0.5713526441668881,1.0430507573744352,0.0,0.0,0.006643635397289397,0.29231995748073347,0.0,0.0,0.9899016741961201,0.0,0.006643635397289397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9795376029763485,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1762,41.394704119697494,3.1718205352956765,41.77997023870192,2.9292455714780767,0.0,2.162790223617425,0.0,0.5238803840430519,0.0,1.5390260309435961,0.0,0.0,0.0,0.0,0.0,0.1141529241494588,0.6563793138593881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.728030658213914,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1763,70.09639094373459,0.17559590525293284,14.705223044160503,0.773369199731002,0.0,3.597848016139879,0.0,0.007472166180975865,0.0,1.6476126429051783,0.0,0.0,0.1046103265336621,0.0,0.0,0.011208249271463798,0.0,0.0,0.2839423148770829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.592991108122245,0.0,0.0,0.0,0.0037360830904879325,0.0,0.0,0.0
SL1764,42.26629375370794,1.7967624374947029,33.54521569624544,0.0,0.8814306297143826,4.161369607593864,0.0,0.0,0.0,0.21188236291211118,0.0,0.0,15.2046783625731,0.0,0.0,0.0,1.1526400542418849,0.16950589032968896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6102212051868803,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1765,45.43809946410895,7.041676622179746,25.06741304570434,0.3652251083728709,0.0,18.868826159675052,0.6792504351981432,0.0,0.0,0.32426528313479197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.600744103491825,0.0,0.061439737857118475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017066593849199577,0.0,1.5359934464279619,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1766,77.39502999143102,0.6306769494430163,12.84318766066838,7.197943444730077,0.0,0.006855184233076264,0.0,0.5586975149957155,0.0,0.33590402742073694,0.0,0.0,0.0,0.0,0.0,0.10282776349614396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9288774635818338,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1767,6.418758882046424,0.6342439075740829,6.797726196115585,0.8184641296910363,0.0,79.72261697984105,0.38159903152797514,0.0,3.326490867940418,1.2158534659718934,0.0,0.0,0.0,0.0,0.0,0.0,0.38949418390441604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29475235538712563,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1768,44.265724026856866,1.8992239954820223,17.984061578363907,1.037461565813968,0.0,0.05856637871530465,0.0,30.395950553243114,0.0,0.3827731180321697,0.0,0.4664393733397477,0.8408458658411596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6689535443117403,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1769,38.74750045446282,7.710719263164274,17.430164212567412,0.0,0.0,1.729988486941768,9.876992062049325,0.0,0.0,14.657940980427801,0.0,3.678119129855178,1.1937223535114827,0.0,0.0,0.0,4.971823304853663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003029752166272799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1770,56.438203718250854,1.1684996072270228,9.233438072793925,0.04255040586540979,0.0,13.481932443047919,0.0,0.0,0.0,0.536789735532862,0.0,0.0,0.03927729772191673,0.0,0.0,1.0604870384917517,0.0,0.0,0.0916470280178057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.907174653050536,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1771,30.42615856224079,8.889823886518002,10.122017190599268,21.42814209292541,0.0,0.06010699044298852,0.006010699044298852,0.7092624872272645,0.0,9.472861693814991,6.930335998076576,0.0,0.05409629139868967,0.0,0.0,0.7813908757588508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012021398088597705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.107771833864279,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1772,67.13919265559606,0.4905269789838441,15.27834030871698,6.610863597497862,0.44102425633409836,1.5480851446829575,0.004500247513613249,0.0,0.0,1.7640970253363935,1.2690697988389361,0.0,0.0,0.004500247513613249,0.0,2.3761306871877954,0.10800594032671797,0.0,0.0,0.049502722649745735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9161603888213854,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1773,4.370559591282829,1.680370399936138,78.93350363215454,0.0079827572443522,0.0,0.011974135866528299,8.170352039594476,0.0039913786221761,0.0,6.470024746547457,0.0039913786221761,0.0,0.1955775524866289,0.0079827572443522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039913786221761,0.0,0.0,0.0,0.0,0.1396982517761635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1774,13.497605746209098,31.21508379888268,27.959563713753656,0.0,0.0,8.582734769885608,0.0,0.7382282521947326,0.0,13.949853684490556,0.0,0.0,0.0,0.0033253524873636604,4.050279329608938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033253524873636604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1775,21.921194203460477,26.6175544031406,7.085736441622643,0.08723888915814472,0.0,2.1615858091406968,0.0,0.0,0.0,0.48466049532302624,0.0,0.0,11.224737071681288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18417098822274997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.233121698250375,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1776,6.434994379917572,0.8492569002123143,8.373922817534657,0.0,0.015611340077432246,0.4090171100287249,0.03434494817035094,0.0,0.0,83.870363431997,0.0,0.0,0.012489072061945798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1777,80.52972923942129,0.13152523923987483,3.9185450587328226,0.0,0.0,13.996099596353575,0.04535353077237063,0.004535353077237063,0.0,0.7347271985124042,0.013606059231711189,0.0,0.0,0.3084040092521203,0.0,0.0362828246178965,0.2811918907886979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1778,75.8200428469412,0.07855272554153774,15.115448702689836,0.5236848369435848,0.0,3.1230659366817424,0.00238038562247084,0.0,0.0,2.594620328493216,0.11187812425612949,0.0,0.08093311116400857,0.0,0.0,0.0,0.0,0.0,0.9640561771006904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5829564389431088,0.0,0.0,0.0,0.0,0.0,0.00238038562247084,0.0
SL1779,25.983594106030687,0.4861005620537749,14.715934984049825,26.264620993468025,0.1860853714112107,3.398906273735379,0.0,13.929819231353486,1.0975239252620386,9.596688439921008,0.03038128512836093,0.0,0.0,0.0,0.0,1.4545040255202795,2.707732037065168,0.0,0.0,0.10633449794926325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041774267051496276,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1780,92.54068318428384,0.02052484972877877,5.820260958803694,0.2433660753555197,0.0,0.008796364169476616,0.005864242779651078,0.0,0.0,0.005864242779651078,0.0,0.0,0.0,0.002932121389825539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3517079607095734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1781,34.136560189705676,0.44985353605802764,16.860789510391964,3.8394476217045614,0.0,18.015064862602873,16.267959269075185,0.08718091784070303,0.9868879899567583,6.3746687125122055,0.4812386664806807,0.0,0.0,1.4855628400055796,0.0,0.9310922025387083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006974473427256242,0.0,0.0,0.0,0.0,0.0,0.07671920769981866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1782,21.6727025803531,1.086464463558171,64.57107288365776,0.14712539610683567,0.0,2.082390221819828,0.0,0.0,0.0,1.9578995020371208,0.0,1.318469895880489,1.2618832050701676,0.0,0.0,2.3426889995473066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5593028519692167,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1783,74.73733836206897,0.25592672413793105,5.56640625,2.1484375,0.030307112068965518,1.0439116379310345,0.02357219827586207,2.6569234913793105,0.818292025862069,2.8758081896551726,6.472252155172414,0.0,0.0,0.33674568965517243,0.18857758620689655,0.4815463362068966,0.0,0.0,0.0,0.0,0.31654094827586204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0474137931034484,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1784,0.0028938534552610255,0.0,2.4091330015048036,71.47528649149207,0.0014469267276305128,0.0,0.0,0.0,0.0,0.0014469267276305128,0.0,0.0,26.109792800092603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1785,58.75698225270452,4.153998444460157,10.224139150109595,0.3782790072827547,0.0,2.305027221947253,0.003535317825072474,0.0,0.0,0.7318107897900021,0.0,0.0,18.652336845082374,0.0,0.0,0.0,0.0,1.7782648660114544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0156261047868202,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1786,63.45602739216197,8.708921061446276,9.966876325877406,1.6375749004428897,0.16747925118165916,11.165283412110611,0.0,0.06699170047266366,0.0,0.5247683203691987,1.3584428151401242,0.0,0.1004875507089955,0.0,0.0,0.21958390710484202,0.0,0.0,0.13026163980795713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4973017231754064,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1787,65.99850646543254,7.373344338324883,15.996541288370082,3.3250795896710295,0.0,1.9258735212042606,0.5738317022363715,0.0,0.007860708249813308,2.0280627284518333,0.0,0.0,0.07074637424831977,0.003930354124906654,0.0,0.058955311873599814,0.0,0.0,0.015721416499626616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6215462013127384,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1788,81.30885570246362,0.015853387868987604,10.872253400551697,6.157455848314785,0.0,0.23463014046101652,0.0031706775737975206,0.0,0.0,0.2631662386251942,0.6658422904974793,0.0,0.0,0.0,0.0,0.03804813088557025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44072418275785535,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1789,86.60468803948899,2.0064195194311947,8.8210846686019,0.0,0.0,0.0,0.0,0.0,0.0,1.6880011253340836,0.0,0.0012787887313136996,0.0,0.0,0.0,0.877249069681198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012787887313136996,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1790,16.35553078852048,6.157704095848426,32.079502182594965,5.321816662022847,5.1917897278722025,20.711433082567105,0.027862914460852605,0.0,0.0,7.653013838580849,0.0,0.0,0.0,0.009287638153617534,0.780161604903873,0.0,1.820377078109037,0.0,0.0,2.581963406705675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3095569796600723,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1791,56.867577862424376,8.118604824856225,22.234670251699157,2.5842109194114573,0.0,0.41825379042497574,0.0,0.0,0.0,7.72275748748973,0.0,0.0,0.0,0.0074688176861602805,0.0,0.0,0.0,2.046456046007917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1792,27.963816647821172,2.235365747586327,59.82430199182395,0.7480212229277202,0.0,2.409324171523006,0.07828129077150561,0.0,0.6175524049752109,1.9483343480908062,0.0,0.0,2.2527615899799946,0.0,1.8700530573193006,0.0,0.0,0.0,0.0,0.017395842393667912,0.017395842393667912,0.0,0.0,0.0,0.008697921196833956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008697921196833956,0.0
SL1793,17.446684495645616,2.5080573270246176,58.60591099225125,17.160392237536858,0.10628814372899952,1.9783309332784749,0.19714736336830557,0.0,0.0,1.21717067818693,0.11314544332441884,0.0,0.06000137145991909,0.07028732085304806,0.4834396214770623,0.0,0.0,0.0,0.01885757388740314,0.0,0.0,0.0,0.0051429746965644925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029143523280532126,0.0,0.0,0.0,0.0
SL1794,83.1034901120233,0.014154567881263395,8.876936142678044,1.6904598212480284,0.0,0.004044162251789542,0.004044162251789542,1.2354915679217051,0.0,1.182917458648441,0.12941319205726534,0.0,0.14963400331621304,0.5500060662433777,0.0,0.026287054636632022,0.0,0.0,0.0,0.0,0.034375379140211104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.998746309701945,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1795,59.21906964333363,0.7426843369207506,16.52361469358712,9.966201191852708,0.6804233745441608,0.791603664502357,0.03557769278662279,0.45361558302944055,0.1000622609623766,7.280085386462688,3.6867384150137865,0.0,0.011118028995819621,0.0,0.23570221471137598,0.017788846393311394,0.0,0.0,0.0,0.0,0.2557146669038513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1796,2.387529597474349,5.445935280189424,90.74585635359117,0.01973164956590371,0.0,0.611681136543015,0.01973164956590371,0.0,0.07892659826361484,0.5327545382794001,0.0,0.0,0.0,0.0,0.0,0.0,0.11838989739542226,0.0,0.01973164956590371,0.0,0.0,0.0,0.0,0.0,0.01973164956590371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1797,90.66758943781942,0.058560477001703574,6.601362862010221,0.8624361158432708,0.0,0.2608603066439523,0.015971039182282792,0.44186541737649065,0.0,0.41524701873935266,0.18100511073253833,0.005323679727427598,0.0,0.0,0.0,0.20762350936967633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005323679727427598,0.2768313458262351,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1798,41.18356133662256,3.1705539358600583,7.969836286162817,0.20744561560888092,0.0,42.27405247813411,0.9250953128504149,0.0,0.086902893025342,0.8550123346041714,0.0,0.0,2.0940793899977574,0.0,0.0,0.3251850190625701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9082753980713164,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1799,79.9817987824013,0.10669679281993347,18.21063202159041,0.2981233917027553,0.0,0.3106759555639239,0.0,0.0,0.0,0.06903910123642754,0.0,0.0,0.0,0.0,0.0,0.0564865373752589,0.0,0.0,0.003138140965292161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9634092763446934,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1800,47.3146571738121,3.5752979414951245,17.907444668008047,0.6036217303822937,0.04643244079863798,22.256616622813805,0.0,0.015477480266212661,0.0,0.820306454109271,0.0,0.0,1.0679461383686735,0.0,0.727441572511995,0.0,0.0,3.884847546819378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7799102306144559,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1801,75.6333486872409,0.0,21.228696453247352,2.3030861354214647,0.0,0.0,0.0,0.0,0.0,0.2590971902349148,0.023030861354214647,0.0,0.0,0.0,0.0,0.05757715338553662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4951635191156149,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1802,84.13472706155633,0.6006304961008794,9.679774348763896,0.05973120955699353,0.0,0.023228803716608595,0.703500912560146,0.0,0.0,0.18583042973286876,0.0,0.0,0.0,1.6923842707814833,0.0,0.06304961008793761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1803,81.59845310989365,0.9474701901385756,14.772800515630035,0.05156300354495649,0.0,1.3857557202707058,0.0,0.0,0.0,0.73477280051563,0.0,0.0,0.0,0.0,0.0,0.18047051240734774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3287141475990977,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1804,64.31248840230099,3.2473557246242346,30.755242159955465,0.0037112636852848395,0.12989422898496938,0.11876043792911486,0.06680274633512712,0.0,0.03340137316756356,0.43421785117832623,0.0,0.0,0.0037112636852848395,0.05938021896455743,0.0,0.0,0.0,0.0,0.06680274633512712,0.0,0.13731675635553905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6309148264984227,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1805,1.4952841039797562,90.66597653554176,7.2923855532551185,0.1955371520588912,0.0,0.28755463538072235,0.0,0.0,0.0,0.06326201978375891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1806,72.55801506288948,0.7212855704655223,4.653948592473653,14.66019293751832,0.0,0.0,2.274725694842681,2.9195498974143312,0.0,1.390322539536899,0.0,0.0,0.12616125702488817,0.0,0.24340202112882467,0.12616125702488817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3262351696805189,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1807,78.04520301353423,0.06667111140742717,17.001133408893928,1.7267817854523635,0.0,0.006667111140742716,0.0,0.6600440029335289,0.0,0.8600573371558103,1.2000800053336889,0.0,0.0,0.0,0.0,0.013334222281485432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006667111140742716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4133608907260484,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1808,45.99626490446775,0.7441459560407987,22.98233012498204,0.5430254273811234,0.0,23.13173394627209,0.0028731504094239332,0.0,0.0,2.468036201695159,0.0,0.0,0.0,1.4911650624910213,1.4020973997988795,0.5918689843413303,0.5688837810659388,0.0,0.0,0.0,0.0775750610544462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1809,5.739226825550783,4.597478176527643,87.59318276292088,0.40460024941111267,0.04711098794512956,0.1330192600803658,0.1191630871553277,0.019398642095053348,0.0,1.1057225994180406,0.0,0.0,0.005542469170015242,0.23555493972564778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
