,Unclassified,Sordariomycetes,Dothideomycetes,Monocotyledonae,Eurotiomycetes,Tremellomycetes,Saccharomycetes,Lecanoromycetes,Eudicotyledonae,Pezizomycetes,Cystobasidiomycetes,Microbotryomycetes,Basidiobolomycetes,Agaricomycetes,Lichinomycetes,Atractiellomycetes,Leotiomycetes,Orbiliomycetes,Taphrinomycetes,Wallemiomycetes,Arthoniomycetes,Mortierellomycetes,Archaeorhizomycetes,Agaricostilbomycetes,Sareomycetes,Blastocladiomycetes,Mucoromycetes,Schizosaccharomycetes,Candelariomycetes,Calcarisporiellomycetes,Glomeromycetes,Xylonomycetes,Myxogastrea,Archaeosporomycetes,Tritirachiomycetes,Spiculogloeomycetes,Polypodiopsida,Pucciniomycetes,Geoglossomycetes,Endogonomycetes,Olpidiomycetes,Rhizophlyctidomycetes,Bryopsida
SL1559,36.907090107708925,42.6515660118509,11.684520855833503,6.316588341749613,0.41740856417291805,1.2580635745351587,0.002918941008202224,0.002918941008202224,0.0,0.0,0.0,0.0,0.0,0.598382906681456,0.0,0.0,0.16054175545112234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1560,48.603061376133155,0.04458314757021846,47.2655669490266,0.0,0.0,2.4595036409570517,0.00743052459503641,0.0,0.0,0.0,0.0,0.02972209838014564,0.0,1.5827017387427553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00743052459503641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1561,58.63437872171497,8.292973402143708,7.371973005160778,0.0,1.1433108376339818,13.322747121873759,0.023818975784041286,1.0440651052004764,0.0,0.3533148074632791,0.0,0.05954743946010321,7.058356490670901,1.8380309646685193,0.24215958713775307,0.0,0.11512504962286621,0.011909487892020643,0.019849146486701073,0.0,0.25803890432711396,0.1349741961095673,0.0,0.0,0.0,0.0,0.03572846367606193,0.015879317189360857,0.0,0.011909487892020643,0.011909487892020643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1562,65.54953806944887,1.0449187639375597,17.113730487416376,7.263459700541574,0.04460019114367633,7.6011468620579805,0.12742911755336095,0.0,0.0,0.0,0.20388658808537752,0.0,0.0,0.8792609111181905,0.15291494106403314,0.0,0.0,0.0,0.019114367633004142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1563,37.90102995146206,1.1424174263051972,16.201018112939504,3.0661773410678346,37.36829643660471,0.3255593701906002,0.029596306380963656,0.0,0.0,0.0,0.07695039659050551,0.0,0.0,2.1190955368769977,0.0,0.0,0.14798153190481828,1.610039067124423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011838522552385463,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1564,45.17363436334067,0.03826652635607003,39.778054147134796,0.23916578972543767,0.03826652635607003,13.89074906725342,0.019133263178035015,0.0,0.0,0.0,0.019133263178035015,0.3252654740265952,0.0,0.46876494786185785,0.0,0.0,0.0,0.0,0.0,0.009566631589017507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1565,84.1657699272985,4.986745754704601,7.805569407627097,0.0,2.4093855804309596,0.577412666334217,0.013123015143959476,0.0,0.0,0.0,0.0,0.0,0.0,0.03936904543187843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002624603028791895
SL1566,12.035060119114508,15.934374648836949,50.85215567292205,0.0,18.71745889051204,0.5880810577967562,0.00749147844327078,0.0,0.00374573922163539,0.0,0.022474435329812338,0.0,0.0,1.7754803910551746,0.0,0.0,0.0,0.06367756676780162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1567,22.68642782121601,32.06616874781188,15.529816781421403,1.1757497957754697,26.70089858793325,0.24215194305053098,0.011669973159061734,0.2800793558174816,0.0,0.0029174932897654336,0.0087524798692963,0.0,0.4522114599136422,0.7614657486287781,0.06710234566460498,0.0,0.014587466448827168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1568,74.51406516221009,4.329079592475399,15.487325706735282,4.801975033902431,0.019124447998887305,0.7249904377760006,0.012170103272019193,0.0,0.0,0.0,0.0,0.01738586181717028,0.0,0.0,0.0,0.0,0.024340206544038387,0.0,0.0,0.029555965089189472,0.0,0.03824889599777461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017385861817170278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1569,59.16502463054187,21.647783251231527,6.1330049261083746,0.0,1.8374384236453203,9.20935960591133,0.0024630541871921183,0.12807881773399016,0.0,0.13793103448275862,0.0,0.3374384236453202,0.0,1.0788177339901477,0.0,0.0,0.034482758620689655,0.0,0.22167487684729065,0.0,0.0,0.059113300492610835,0.0,0.0,0.0,0.0,0.007389162561576354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1570,38.39491916859122,45.07588254701419,12.440201253711646,0.0,1.2702078521939955,0.0,0.014434180138568129,0.34435829759155395,0.0,0.002062025734081161,0.11959749257670736,0.0,0.36704058066644674,1.9383041900362916,0.0,0.0,0.0,0.0,0.0,0.002062025734081161,0.0,0.03093038601121742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1571,13.214313761419858,4.248579880107851,74.29386665270543,1.0627994031569854,0.1596816837255569,5.088872019057093,0.010470930080364389,0.0,0.0,0.0,0.1780058113661946,0.3481584251721159,0.0,1.3847805031281903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002617732520091097,0.0,0.0,0.0,0.002617732520091097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005235465040182194,0.0
SL1572,30.89391869438393,67.18975002769265,0.09969353468965772,0.0,0.7237012147841819,0.8713953402503415,0.1070782409629657,0.0,0.0,0.0,0.029538825093231916,0.0,0.0,0.08123176900638777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036923531366539896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1573,9.435632746863579,69.58520137135969,13.664619673736954,0.0,5.479787514598953,0.0,0.5217948234939532,0.0,0.0,0.37674716497758354,0.0,0.0,0.640470180461892,0.01695362242399126,0.0,0.27879290208341184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1574,98.09843400447427,0.8389261744966443,0.2796420581655481,0.0,0.2796420581655481,0.11185682326621924,0.16778523489932887,0.0,0.0,0.0,0.05592841163310962,0.0,0.0,0.11185682326621924,0.0,0.0,0.0,0.0,0.0,0.05592841163310962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1575,13.084068305498217,46.54015762807281,15.075530118221055,0.0,0.0,23.123475323700507,0.0023456558453743667,0.5653030587352224,0.0,0.0,0.36357665603302686,0.0,1.022705948583224,0.0046913116907487335,0.2181459936198161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1576,7.870017165744803,32.22391760442495,3.3497043677283997,2.8228113675376694,19.07543391188251,0.002384131222582491,0.0,0.0,0.0,0.0,0.5173564753004005,0.0,0.40291817661644097,29.27951554453557,0.0,3.9362006484836924,0.0,0.0,0.0,0.0,0.0,0.519740606522983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1577,59.27465386529286,15.443608582384451,16.374440183824607,0.7434944237918215,1.7504317536516114,4.47267511635395,0.10245001902643211,0.0,0.0,0.0,0.008781430202265609,0.2517343324649475,0.0,1.3669759681526799,0.0,0.0,0.21075432485437462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1578,18.16004034630579,17.206018323947212,46.08724888627385,0.4665041607127847,8.666050264772633,4.223753887534673,0.00840548037320333,0.0,0.0,0.0,0.626208287803648,0.18492056821047323,1.0044549045977977,3.063797596032613,0.0,0.0,0.02941918130621165,0.10506850466504161,0.0,0.03782466167941498,0.0714465831722283,0.0588383626124233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1579,69.12762833476467,2.1802365847577363,21.148571903482285,0.7147408371886861,2.978086821619525,1.216167548549741,0.0055406266448735355,0.0,0.0,0.0,1.5458348339197163,0.0,0.0,1.0194753026567305,0.0,0.0,0.0,0.06371720641604565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1580,58.94196808373508,1.503003428807136,38.02366650339014,0.0,0.18819768491067054,0.6625589729046895,0.012890252391141818,0.0025780504782283637,0.0,0.010312201912913455,0.07476346386862255,0.0,0.0,0.5130320451674444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06702931243393746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1581,9.928183229813664,72.91828416149069,2.411684782608696,0.7302989130434783,12.160326086956522,0.0,0.007278726708074534,0.0,0.0,0.0,0.0,0.1795419254658385,1.186432453416149,0.03639363354037267,0.0,0.28872282608695654,0.0,0.0,0.0,0.0,0.0,0.15285326086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1582,58.713031322353764,17.744965270193525,6.675112489624743,11.432440697217247,0.048053820278712155,0.07863352409243808,0.00436852911624656,0.0,0.0,0.2053208684635883,0.0,0.0,0.0,4.3991088200602855,0.12231881525490368,0.0,0.36258791664846446,0.0,0.02621117469747936,0.0,0.0,0.0,0.0,0.0,0.0,0.18784675199860207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1583,75.88000371505527,8.089532831800874,4.6763258103464285,3.232098077458902,0.10216401968979288,7.012166805981239,0.023219095384043837,0.0,0.0,0.0,0.6269155753691836,0.0,0.0,0.21825949661001207,0.0,0.0,0.13467075322745425,0.0,0.0,0.004643819076808767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1584,69.70776585189861,0.036078289889059256,21.43501398033733,0.36078289889059256,0.009019572472264814,7.657617028952828,0.013529358708397223,0.0,0.0,0.004509786236132407,0.14882294579236943,0.027058717416794446,0.0,0.5998015694056101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1585,68.98682042833607,9.415156507413508,7.067545304777595,0.0,1.2767710049423393,9.044481054365733,0.016474464579901153,0.07413509060955518,0.0,0.0,0.9555189456342669,0.0,0.15650741350906094,2.784184514003295,0.0,0.0,0.09060955518945635,0.0,0.0,0.0,0.13179571663920922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1586,49.024965177327765,1.1303975141969356,36.73524054430516,2.753669773920497,0.18214936247723132,7.03953712632594,0.032144005143040826,0.0,0.0,0.0,0.3482267223829422,0.10714668381013608,0.0,2.4483017250616093,0.0,0.0,0.18750669666773814,0.0,0.0,0.0,0.010714668381013608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1587,28.126251702315148,57.650404550188256,8.86405511495634,0.0,0.2122887126492029,0.0040054474084755265,0.016021789633902106,0.01201634222542658,0.0,0.0,0.09613073780341264,0.0040054474084755265,0.8451494031883361,3.4567011135143795,0.0,0.0,0.7129696387086437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1588,95.31182795698925,3.2114695340501793,0.4731182795698925,0.0,0.02867383512544803,0.02867383512544803,0.05734767025089606,0.02867383512544803,0.0,0.11469534050179211,0.014336917562724014,0.0,0.0,0.2724014336917563,0.24372759856630824,0.0,0.0,0.0,0.0,0.014336917562724014,0.02867383512544803,0.17204301075268819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1589,46.19041738700914,5.346999259076315,39.71968387256113,2.198073598419363,5.640281551000247,0.395159298592245,0.0030871820202519142,0.0,0.0,0.0,0.1327488268708323,0.0,0.0,0.11731291676957273,0.0,0.0,0.23153865151889355,0.024697456162015314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1590,4.466974225807343,90.62681289538385,0.0939252465537722,0.0,0.0,0.22100058012652282,0.0027625072515815355,0.6491892041216608,0.0,0.0,0.17403795684963674,0.0,1.0193651758335867,0.06906268128953838,0.4116135804856488,0.0,1.1188154368905219,0.0,0.0,0.0,0.0,1.1464405094063372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1591,48.44331836154939,7.428308188414142,9.340089830703674,33.67499712081078,0.16507351529809206,0.4875427079734347,0.0038389189604207457,0.0,0.0,0.0,0.0,0.0,0.0,0.3877308150024953,0.0,0.0,0.0,0.0,0.0,0.0038389189604207457,0.0,0.06526162232715267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1592,16.731580655631287,52.55598831548198,29.349237260629664,0.0,0.004057124310288867,0.6613112625770854,0.16228497241155468,0.0,0.0,0.0,0.0,0.0,0.1460564751703992,0.01622849724115547,0.0,0.0,0.0,0.0,0.0,0.0,0.3732554365465758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1593,61.52849232219299,21.560695911715037,7.736716019322154,0.0,1.3863252562541728,2.823704983701842,0.007854534029768684,2.3288693398264146,0.0,0.8914896123787456,0.015709068059537368,0.0,0.5105447119349644,0.6911989946196442,0.0,0.0,0.0,0.0,0.0,0.0,0.3259631622354004,0.0,0.19243608372933277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1594,15.583199180447826,76.06907654031905,2.1454705107566223,0.0,0.9483389433630909,1.7942338650665886,0.014634860237084735,1.0741987414020195,0.0,0.0,0.0,0.0,0.0,1.545441241036148,0.7668666764232401,0.0,0.0,0.0,0.0,0.0,0.0,0.05853944094833894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1595,10.618260955584132,68.17489365911564,3.27035315065783,2.2494806607973095,12.707488376694036,0.5678108616084677,0.003956870115738451,0.6548620041547136,0.0,0.0,0.0,0.0,0.0,1.7528934612721336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1596,45.8231684778591,4.380128631625638,6.875138611665558,4.150957344570119,25.10164855474237,1.204997412582243,0.04435573297848747,0.979522436608265,0.0,8.993124861388335,0.01848155540770311,0.07022991054927183,0.0,1.5228801655947364,0.48421675168182154,0.0,0.3474532416648185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036963110815406226
SL1597,52.749531443155085,0.7915619890736532,20.98337121665271,13.432627507277585,2.8651752601985883,2.9349603222076004,5.016549028990709,0.38481477050683893,0.0,0.003987717829086414,0.231287634087012,0.0,0.0,0.33496829764325875,0.005981576743629621,0.2512262232324441,0.001993858914543207,0.0,0.0,0.0,0.0,0.0,0.0,0.007975435658172828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003987717829086414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1598,29.295660402866027,0.0,46.167365148032985,3.467622008922536,0.21292415844261187,1.841962957955928,2.97417872110315,1.4735703663647424,11.349195619845883,0.0,0.27713938083006623,0.003379748546708125,0.0,2.6226848722455047,0.010139245640124375,0.0,0.027037988373665,0.0,0.10477220494795188,0.0,0.0946329593078275,0.07773421657428688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1599,81.17845640448566,0.0019401653020837376,14.14574521749253,1.0845524038648093,0.032982810135423535,2.477591090760933,0.003880330604167475,0.005820495906251212,0.0,0.005820495906251212,0.739202980093904,0.0,0.0,0.2832641341042257,0.009700826510418687,0.0,0.0155213224166699,0.0019401653020837376,0.009700826510418687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003880330604167475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1600,50.748639930672574,1.1891579606181695,6.822011458283184,28.833469741466466,9.007751191565163,1.6224543835154783,0.0,0.0,0.0,0.0,0.15406095036348755,0.5873573732607963,0.0,0.02407202349429493,0.0,0.9051080833854894,0.004814404698858986,0.0,0.09147368927832074,0.004814404698858986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004814404698858986,0.0,0.0,0.0,0.0,0.0
SL1601,86.12522266939368,0.0857689516395065,9.437883486178004,0.903872798047107,0.18143432077587912,0.06927492247806294,0.013195223329154846,0.036286864155175826,2.780893316619384,0.0,0.032988058322887114,0.0,0.0,0.2902949132414066,0.006597611664577423,0.0,0.029689252490598405,0.0,0.006597611664577423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1602,48.909648710649236,0.0027638815953124566,35.4108509991432,2.932478372626517,0.04145822392968685,1.5201348774218513,0.0027638815953124566,0.011055526381249826,0.8042895442359249,0.0027638815953124566,0.26533263314999583,0.0,0.0,10.002487493435781,0.005527763190624913,0.0,0.0027638815953124566,0.0,0.013819407976562285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07186092147812388,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1603,8.038180590510098,29.22472530845252,8.66122398870542,25.13657847891474,26.64354551592904,0.9422380455466208,0.0,0.006138358602909582,0.0,0.0,0.0,0.0,0.0,0.03989933091891228,0.003069179301454791,0.0,1.0312442452888098,0.2700877785280216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003069179301454791,0.0,0.0,0.0,0.0
SL1604,75.0,0.0,3.9473684210526314,0.0,0.0,14.473684210526315,0.0,0.0,1.3157894736842106,0.0,0.0,2.6315789473684212,0.0,0.0,2.6315789473684212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1605,77.22906950921607,1.0631801021541194,10.270930490783922,0.0,0.5385298689762381,3.0202087497224075,1.832111925383078,0.8744170552964691,3.7391738840772817,0.0,0.6356873195647347,0.22485009993337776,0.0,0.4941150344214968,0.0,0.0,0.027759271596713302,0.0,0.04441483455474128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00555185431934266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1606,13.155560697208083,0.2680086379762456,69.41616535554527,10.047431744562703,2.4679932130186644,2.277109362949252,0.09254974548819991,0.005784359093012495,0.0019281196976708313,0.0,1.9956038870893105,0.0,0.0,0.10411846367422489,0.0,0.0,0.021209316674379145,0.10604658337189572,0.01542495758136665,0.0,0.021209316674379145,0.0,0.0,0.0019281196976708313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019281196976708313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1607,52.19282246976627,0.061730127107943546,4.94402199837257,0.0,1.1616487555767558,0.7716265888492944,0.0,6.866073683324448,27.262268862762703,3.7543140941103847,0.0,0.3451275288307753,0.24411459356323129,0.0,0.0056118297370857766,0.0,0.5162883358118915,0.0,0.0,0.928757821487696,0.0,0.9427873958304105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028059148685428883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1608,59.55206066137752,0.028083971073509795,39.90556764726532,0.0,0.0052657445762830865,0.026328722881415433,0.0,0.007020992768377449,0.4317910552552131,0.0,0.0,0.0,0.0,0.03861546022607597,0.0035104963841887243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017552481920943622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1609,14.660014434089554,0.0,34.18682732435909,5.293545451692868,7.499450877027833,0.0,0.0,0.006275691110483542,30.540650789168158,0.0,0.0,0.0,0.0,6.677335341554489,1.1296243998870377,0.0,0.003137845555241771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003137845555241771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1610,99.97573640025234,0.0,0.0012131799873829282,0.0,0.004852719949531713,0.0,0.0,0.0,0.0,0.0024263599747658565,0.0,0.015771339835978067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1611,4.415927533496887,2.2796754104548027,5.042460841668239,0.0,0.10568031704095113,0.5284015852047557,0.0,0.0,85.82374032836384,0.018871485185884128,0.0,0.0,0.0,1.4908473296848461,0.16606906963578033,0.0,0.1283260992640121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1612,54.86581782566112,0.8775710088148874,41.97845249755142,0.2820763956904995,0.14103819784524976,0.8638589618021547,0.0019588638589618022,0.0,0.0,0.0019588638589618022,0.6523016650342801,0.11753183153770813,0.0,0.20372184133202742,0.005876591576885406,0.0,0.007835455435847209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1613,26.188414672776805,18.332523810529427,39.39560323527549,5.499123603573163,4.6079445864042405,1.053787510822968,4.449559689987963,0.20273266741283552,0.0,0.0,0.0,0.0,0.0,0.21751525774502142,0.010558993094418516,0.0,0.00633539585665111,0.002111798618883703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002111798618883703,0.0,0.03167697928325555,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1614,2.5541241724816603,78.70370370370371,5.488459473966721,0.004473072105922347,9.657362676686349,2.952227589908749,0.51440329218107,0.0,0.0,0.0,0.01789228842368939,0.022365360529611737,0.0,0.004473072105922347,0.004473072105922347,0.0,0.0,0.0,0.07156915369475755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004473072105922347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1615,21.807116104868914,1.9355270197966827,66.99571963616907,3.1326912787586947,0.7423756019261637,2.1682718031032637,0.017388978063135368,0.28624933119315144,0.4868913857677903,0.0,1.8057784911717496,0.0,0.0,0.3116639914392723,0.010700909577314071,0.0,0.002675227394328518,0.05082932049224184,0.0,0.06821829855537721,0.1725521669341894,0.001337613697164259,0.0,0.0,0.0,0.0,0.002675227394328518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001337613697164259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1616,40.71252017241027,0.0,18.944702061160704,34.63730517026536,0.0245133086838396,3.6586113210630606,0.0,0.0061283271709599,0.0,0.0020427757236533,1.1786815925479541,0.0020427757236533,0.0,0.8130247380140134,0.0081711028946132,0.0,0.0061283271709599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061283271709599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
