,Unclassified,Hypocreales,Dothideales,Capnodiales,Poales,Pleosporales,Chaetothyriales,Tremellales,Saccharomycetales,Lecanorales,Proteales,Pezizales,Xylariales,Sordariales,Mycosphaerellales,Basidiobolales,Sporidiobolales,Filobasidiales,Botryosphaeriales,Agaricales,Lichinales,Togniniales,Myriangiales,Auriculariales,Diaporthales,Eurotiales,Atractiellales,Microascales,Lecideales,Erythrobasidiales,Conioscyphales,Helotiales,Pleurotheciales,Cystobasidiales,Cystofilobasidiales,Bezerromycetales,Orbiliales,Verrucariales,Thelebolales,Taphrinales,Russulales,Wallemiales,Corticiales,Acarosporales,Lichenostigmatales,Calosphaeriales,Neocelosporiales,Glomerellales,Coniochaetales,Caliciales,Venturiales,Mortierellales,Savoryellales,Trechisporales,Archaeorhizomycetales,Tubeufiales,Leucosporidiales,Agaricostilbales,Sareales,Boletales,Mycocaliciales,Cantharellales,Mytilinidales,Blastocladiales,Hymenochaetales,Peltigerales,Ostropales,Polyporales,Mucorales,Schizosaccharomycetales,Choanoflagellida,Candelariales,Trapeliales,Erysiphales,Atheliales,Phacidiales,Calcarisporiellales,Phaeomoniellales,Thelephorales,Teloschistales,Diversisporales,Glomerales,Trichosphaeriales,Symbiotaphrinales,Sebacinales,Physarida,Archaeosporales,Magnaporthales,Chaetosphaeriales,Myrmecridiales,Amphisphaeriales,Trichosporonales,Tritirachiales,Spiculogloeales,Neophaeothecales,Phallales,Patellariales,Abrothallales,Naohideales,Polypodiales,Ophiostomatales,Pertusariales,Delonicicolales,Umbilicariales,Septobasidiales,Sclerococcales,Geoglossales,Geastrales,Thyridiales,Onygenales,Caryophyllales,Phaeothecales,Gloeophyllales,Monoblastiales,Rhytismatales,Valsariales,Hysteriales,Tremellodendropsidales,Olpidiales,Rhizophlyctidales,Hypnales,Gigasporales
SL1802,78.38024691358025,0.02633744855967078,0.0,12.184362139917695,2.9563786008230455,0.36213991769547327,0.02633744855967078,0.08888888888888889,0.0,0.6979423868312757,0.0,0.0,0.05267489711934156,0.26666666666666666,3.068312757201646,0.0,0.0,0.0,0.0,0.16790123456790124,0.0,0.0,0.0,0.0,0.29958847736625516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4189300411522634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032921810699588477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1803,82.97395866658135,0.0,3.474310576492418,8.720967432337321,0.358308273082091,1.1133149913622113,1.3628511101158103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006398362019323053,0.0,0.0,0.0,0.5566574956811057,0.3455115490434449,0.0,0.0,0.0,0.0,0.9405592168404888,0.0,0.0,0.0,0.0,0.14716232644443022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1804,59.4457074807838,0.36808487604200496,33.92154739994948,0.06495615459564794,0.6279094944245968,1.3568618959979792,0.13712965970192342,0.07939085561690304,0.0036086752553137745,0.010826025765941324,0.0,0.03247807729782397,0.0,2.8219840496553714,0.3608675255313774,0.0,0.0,0.0,0.0,0.021652051531882648,0.0,0.0,0.0,0.0,0.0,0.014434701021255098,0.0,0.0,0.0,0.0,0.0,0.1263036339359821,0.0,0.0,0.0,0.0,0.06495615459564794,0.0,0.0,0.0,0.0,0.0,0.0,0.014434701021255098,0.05773880408502039,0.0,0.0,0.0,0.0,0.0,0.0,0.13352098444660965,0.0,0.014434701021255098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09382555663815813,0.0,0.0,0.0,0.03247807729782397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036086752553137745,0.0,0.0,0.0,0.19125978853163003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1805,8.36553762218686,89.19640827460786,1.443509888611048,0.022732439190725165,0.0,0.0,0.011366219595362582,0.30688792907478973,0.0,0.0,0.0,0.0,0.0,0.017049329393043874,0.0,0.0,0.0,0.12502841554898841,0.0,0.039781768583769035,0.0,0.0,0.0,0.0,0.0,0.10797908615594454,0.0,0.34666969765855876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017049329393043874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1806,75.88405722120186,0.7320795716170422,5.5281061644721525,0.0025868536099542126,0.33499754248907054,0.6014434643143545,0.0,0.681635926222935,0.12804925369273354,1.6982693949349406,0.0,0.0,0.0,0.0,0.522544429210751,0.2470445197506273,0.0,11.869777789274904,0.0,0.5393589776754534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6027368911193316,0.3932017487130403,0.0,0.0,0.0,0.12934268049771064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012934268049771063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1034741443981685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1807,77.56074951996293,0.0,9.494802357147586,6.5549890750182085,0.4767264781831424,0.5363172879560352,0.0,1.9069059127325696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.191816195457856,0.3310600542938489,1.476527842150566,0.3774084618949877,0.0,0.0,0.0,0.0,0.06621201085876978,0.0066212010858769784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013242402171753957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066212010858769784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1808,41.74389462027161,0.585766742437489,0.0,0.11657049600746051,0.0,46.03368887334616,2.7918633793786793,0.585766742437489,0.0,0.0,0.0,0.0,0.0,0.0029142624001865128,0.0,1.4221600512910182,0.0,0.14279885760913913,0.0,5.665326105962581,0.5770239552369295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058285248003730255,0.0,0.0,0.0,0.0,0.0,0.24479804161566707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07868508480503585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029142624001865128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1809,89.55627257935522,0.044124541518435784,0.011031135379608946,0.013788919224511182,0.0,3.5272055376299605,0.02482005460412013,0.08824908303687157,0.00827335153470671,0.013788919224511182,0.0,0.0,0.035851189983729076,4.812332809354403,0.10479578610628498,0.0,0.0,0.570861255894763,0.06894459612255592,0.5984390943437853,0.0,0.0,0.0027577838449022365,0.0,0.0,0.09652243457157827,0.0,0.0,0.0,0.0,0.0,0.038608973828631314,0.0,0.0,0.0,0.041366757673533545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07446016381236038,0.22338049143708116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00827335153470671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019304486914315657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01654670306941342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1810,92.61566283216959,0.02511679308785854,0.0,0.552569447932888,0.2963781584367308,1.1453257648063495,0.0,0.9544381373386246,0.03516351032300196,0.0,0.0,0.0,0.0,0.0,0.06530366202843221,0.0,1.5773346059175164,0.0050233586175717085,0.0,1.6074747576229467,0.08037373788114734,0.0,0.0,0.0,0.0,0.1255839654392927,0.0,0.0,0.0,0.120560606821721,0.0,0.0,0.0,0.7836439443411866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0050233586175717085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0050233586175717085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1811,63.02939582419284,0.002580844968642734,1.453015717345859,8.183859395566108,0.0,1.3730095233179342,0.21679097736598962,0.0,0.0,0.0,0.0,0.0,0.0,0.005161689937285468,0.0,0.0,20.3344775079361,4.792629106769557,0.1858208377422768,0.002580844968642734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05161689937285467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025808449686427336,0.0,0.0,0.0,0.0,0.002580844968642734,0.0,0.0,0.0,0.0,0.0,0.05161689937285467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2890546364879862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1812,72.18166303214184,0.7774722669953541,1.6971650706361998,1.118801554944534,0.0,15.852849151417464,0.05688821465819664,0.05688821465819664,0.0,0.0,0.0,0.07585095287759552,0.05688821465819664,6.229259505072532,0.19910875130368824,0.0,0.0,0.0,0.0,0.6921399450080592,0.4835498245946715,0.0,0.0,0.0,0.0,0.0948136910969944,0.0,0.0,0.0,0.0,0.00948136910969944,0.1422205366454916,0.0,0.0,0.03792547643879776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01896273821939888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02844410732909832,0.0,0.00948136910969944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18014601308428937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1813,57.67546603277868,0.0,15.770048792693608,14.38133366695859,3.6344301263605656,0.012510947078693857,0.012510947078693857,2.1456274239959967,0.0,0.0,0.0,0.0,0.0,0.0,0.25647441511322405,0.0,0.0,0.4191167271362442,0.0,1.0759414487676717,0.0,0.0,0.0,0.0,0.0,0.018766420618040784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.553984736644564,0.0,0.018766420618040784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025021894157387713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1814,29.473029690657548,34.4007461526504,0.0,16.088916524172237,0.0,0.0932690812995492,0.0155448468832582,17.985387843929736,0.0310896937665164,0.0,0.0,0.0,0.0,0.0310896937665164,0.0,0.0,0.77724234416291,0.9482356598787502,0.0,0.0310896937665164,0.0,0.0,0.0,0.0,0.0,0.0155448468832582,0.0,0.0,0.0,0.0,0.0,0.0155448468832582,0.0,0.0621793875330328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0310896937665164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1815,73.19915928921725,0.45856951786510414,0.0,0.00636902108145978,15.0117826890007,3.2163556461371887,4.8213489586650535,1.1336857524998407,0.01273804216291956,0.0,0.0,0.0,0.0,0.0,0.0,0.2547608432583912,0.0,0.0,0.05095216865167824,0.13374944271065536,0.0,1.2483281319661168,0.0,0.0,0.0,0.0,0.07005923189605757,0.0,0.0,0.00636902108145978,0.00636902108145978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07005923189605757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22291573785109228,0.0,0.0,0.07642825297751736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1816,88.94412019324751,0.0,1.9296824820575833,0.7344522326789354,1.5247563461699574,1.2622525063531513,0.0,0.0,0.114496355664777,0.0,0.0,0.0,0.0,0.0,0.0,1.7984305621491803,0.0,0.0,0.0,0.8964226870339859,1.2566673182719428,0.0,0.0,0.0,0.0027925940406043175,0.0,0.0,0.0,0.0,0.0,0.0,0.5082521153899857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.404926135887626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6227484710547627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1817,70.45562719051534,0.008653887759075765,16.217385660507983,8.238501146640129,0.25528968889273507,2.4057807970230627,0.021634719397689413,1.250486781186448,0.0,0.0,0.0,0.0,0.0,0.15576997966336376,0.11250054086798494,0.0,0.0,0.6663493574488338,0.0,0.03894249491584094,0.0,0.004326943879537882,0.0,0.0,0.0,0.004326943879537882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08221193371121976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05625027043399247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008653887759075765,0.004326943879537882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012980831638613648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1818,53.54219587919842,0.06899363376924765,0.0,0.00627214852447706,43.59770439364004,0.7087527832659077,0.0,0.056449336720293536,0.2822466836014677,0.0,0.0,0.0,0.0,0.16621193589864208,0.6773920406435224,0.0,0.0,0.0,0.0,0.6523034465456142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07840185655596324,0.01254429704895412,0.0,0.0,0.1473954903252109,0.0,0.0,0.0,0.0,0.0,0.0,0.00313607426223853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1819,77.63761467889908,0.0,16.28440366972477,3.1005776418620457,0.0,1.3888888888888888,0.20812096500169894,0.0,0.0127420998980632,0.0,0.0,0.0,0.016989466530750934,0.0,0.0127420998980632,0.0,0.0,0.1656472986748216,0.0,0.004247366632687734,0.0,0.0,0.0,0.0,1.1680258239891268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1820,85.366941780058,0.02230649118893598,0.0,0.0,0.3479812625474013,1.842516172206112,2.226187820655811,0.0,4.612982377871961,0.0,0.0,0.0,4.755743921481151,0.4238233325897836,0.017845192951148784,0.0,0.0,0.0,0.0,0.1204550524202543,0.07138077180459514,0.12937764889582867,0.008922596475574392,0.0,0.0,0.049074280615659154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004461298237787196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1821,50.96433770014556,0.485201358563804,33.606259097525474,14.143619602134885,0.0,0.012130033964095099,0.14556040756914118,0.5458515283842795,0.0,0.0,0.0,0.0,0.0,0.0,0.03032508491023775,0.0,0.0,0.0,0.0,0.04245511887433285,0.0,0.0,0.024260067928190198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1822,12.073317967292285,43.09076939962682,0.8122050268905718,2.4146635934584566,3.336626056415322,36.47239600482933,0.0,1.0317198990231589,0.1536604104928109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010975743606629349,0.3402480518055098,0.0,0.0,0.0,0.0,0.0,0.14268466688618153,0.0,0.0658544616397761,0.0,0.03292723081988805,0.0,0.0,0.0,0.010975743606629349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010975743606629349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1823,60.09610520991401,0.7132018209408194,25.644916540212442,7.056145675265554,0.3186646433990895,4.107233181588265,0.541224076884168,0.490642387455741,0.0,0.0,0.0,0.0,0.0,0.0,0.020232675771370764,0.0,0.0,0.030349013657056147,0.0,0.19221041982802226,0.0,0.005058168942842691,0.0,0.020232675771370764,0.20232675771370764,0.2276176024279211,0.0,0.0,0.0,0.0,0.0,0.015174506828528073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005058168942842691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1112797167425392,0.0,0.0,0.0,0.11633788568538189,0.0,0.0,0.0,0.0,0.0,0.020232675771370764,0.05058168942842691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015174506828528073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
